companyId,empCountryId,jobTitle,description,salary,employmentType,workSetting,publicationDate,closeDate,status
6,2,Data Engineer,Hello! We are really good company and want to hire you,250000,F,R,2020-11-25,2023-06-16,C
9,2,Data Engineer,Hello! We are really good company and want to hire you,162500,F,R,2020-03-23,2021-06-11,C
5,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,318300,F,R,2020-10-02,2022-10-22,C
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,188800,F,R,2020-07-24,2024-04-09,C
4,2,Data Analyst,Hello! We are really good company and want to hire you,385000,F,P,2020-06-04,2020-07-04,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,60000,F,P,2020-04-05,2021-12-25,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,110000,F,R,2020-06-14,2023-07-06,C
2,2,Data Analyst,Hello! We are really good company and want to hire you,95000,F,R,2020-11-11,2023-11-21,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,145000,F,R,2020-12-19,2021-10-26,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,135000,F,R,2020-12-06,2023-02-01,C
2,2,Data Analyst,Hello! We are really good company and want to hire you,180180,F,P,2020-10-22,2022-01-04,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,106020,F,P,2020-03-15,2021-03-05,C
4,2,Data Analyst,Hello! We are really good company and want to hire you,93919,F,R,2020-02-06,2024-01-26,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,51962,F,R,2020-02-05,2022-09-22,C
9,2,Data Engineer,Hello! We are really good company and want to hire you,241871,F,P,2020-02-12,2021-03-11,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,133832,F,P,2020-01-06,2021-06-29,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,170000,F,R,2020-04-27,2024-03-23,C
5,2,Data Scientist,Hello! We are really good company and want to hire you,90000,F,R,2020-05-28,2020-07-06,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,210914,F,R,2020-03-25,2021-09-02,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,116704,F,R,2020-02-12,2022-02-10,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,192500,F,R,2020-06-11,2021-05-08,C
9,2,Data Analyst,Hello! We are really good company and want to hire you,140000,F,R,2020-08-23,2022-11-01,C
5,2,Data Scientist,Hello! We are really good company and want to hire you,149076,F,P,2020-09-20,2022-08-04,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,82365,F,P,2020-06-28,2021-03-24,C
205,39,Machine Learning Engineer,Hello! We are really good company and want to hire you,36000,F,R,2020-10-02,2023-07-27,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,175000,F,P,2020-03-06,2023-11-03,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,148750,F,P,2020-10-20,2021-02-09,C
2,2,Research Scientist,Hello! We are really good company and want to hire you,370000,F,P,2020-06-08,2021-03-12,C
10,2,Research Scientist,Hello! We are really good company and want to hire you,200000,F,P,2020-11-24,,O
3,2,Data Scientist,Hello! We are really good company and want to hire you,235000,F,R,2020-02-22,,O
2,2,Data Scientist,Hello! We are really good company and want to hire you,185000,F,R,2020-02-14,,O
20,3,Machine Learning Engineer,Hello! We are really good company and want to hire you,123040,F,P,2020-03-21,,O
23,3,Machine Learning Engineer,Hello! We are really good company and want to hire you,98432,F,P,2020-04-30,,O
10,2,Data Scientist,Hello! We are really good company and want to hire you,216100,F,P,2020-06-14,,O
2,2,Data Scientist,Hello! We are really good company and want to hire you,140800,F,P,2020-11-06,,O
8,3,Machine Learning Engineer,Hello! We are really good company and want to hire you,147648,F,P,2020-05-23,,O
33,3,Machine Learning Engineer,Hello! We are really good company and want to hire you,123040,F,P,2020-05-05,,O
135,10,Computer Vision Software Engineer,Hello! We are really good company and want to hire you,53984,F,R,2020-06-27,,O
88,2,Data Scientist,Hello! We are really good company and want to hire you,110000,F,H,2020-07-02,,O
6,2,Data Engineer,Hello! We are really good company and want to hire you,128000,F,P,2020-04-21,,O
4,2,Data Engineer,Hello! We are really good company and want to hire you,81500,F,P,2020-01-22,,O
33,3,Data Engineer,Hello! We are really good company and want to hire you,67672,F,R,2020-01-15,,O
23,3,Data Engineer,Hello! We are really good company and want to hire you,63980,F,R,2020-05-10,,O
23,3,Data Analyst,Hello! We are really good company and want to hire you,61520,F,P,2020-06-14,,O
7,3,Data Analyst,Hello! We are really good company and want to hire you,55368,F,P,2020-01-13,,O
10,2,Data Engineer,Hello! We are really good company and want to hire you,284000,F,R,2020-10-08,,O
6,2,Data Engineer,Hello! We are really good company and want to hire you,236000,F,R,2020-10-24,,O
25,4,Research Scientist,Hello! We are really good company and want to hire you,248100,F,P,2020-03-08,,O
32,4,Research Scientist,Hello! We are really good company and want to hire you,145900,F,P,2020-04-03,,O
10,2,Research Engineer,Hello! We are really good company and want to hire you,155850,F,P,2020-08-31,,O
6,2,Research Engineer,Hello! We are really good company and want to hire you,102544,F,P,2020-07-12,,O
3,2,Data Scientist,Hello! We are really good company and want to hire you,151410,F,R,2020-05-22,,O
4,2,Data Scientist,Hello! We are really good company and want to hire you,115360,F,R,2020-02-19,,O
72,5,Data Engineer,Hello! We are really good company and want to hire you,66940,F,R,2020-05-21,,O
28,5,Data Engineer,Hello! We are really good company and want to hire you,59382,F,R,2020-12-01,,O
32,4,Director of Data Science,Hello! We are really good company and want to hire you,125948,F,H,2020-03-09,,O
335,10,Azure Data Engineer,Hello! We are really good company and want to hire you,100000,F,H,2020-08-26,,O
2,2,Data Scientist,Hello! We are really good company and want to hire you,250000,F,P,2020-10-08,,O
4,2,Data Scientist,Hello! We are really good company and want to hire you,162500,F,P,2020-12-17,,O
18,3,Data Scientist,Hello! We are really good company and want to hire you,185000,F,P,2020-01-30,,O
20,3,Data Scientist,Hello! We are really good company and want to hire you,120250,F,P,2020-05-02,,O
207,1,Data Engineer,Hello! We are really good company and want to hire you,26992,F,R,2020-12-04,,O
10,2,Data Scientist,Hello! We are really good company and want to hire you,180000,F,R,2020-08-01,,O
2,2,Research Scientist,Hello! We are really good company and want to hire you,85000,F,P,2020-06-02,,O
6,2,Research Scientist,Hello! We are really good company and want to hire you,70000,F,P,2020-12-15,,O
3,2,BI Developer,Hello! We are really good company and want to hire you,135000,F,R,2020-12-22,,O
10,2,BI Developer,Hello! We are really good company and want to hire you,100000,F,R,2020-02-05,,O
4,2,Data Analytics Manager,Hello! We are really good company and want to hire you,155000,F,P,2020-01-22,,O
5,2,Data Analytics Manager,Hello! We are really good company and want to hire you,140000,F,P,2020-08-27,,O
9,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,204500,F,P,2020-08-01,,O
10,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,142200,F,P,2020-05-28,,O
5,2,Data Engineer,Hello! We are really good company and want to hire you,226700,F,P,2020-12-31,,O
10,2,Data Engineer,Hello! We are really good company and want to hire you,133300,F,P,2020-03-23,,O
10,2,Data Scientist,Hello! We are really good company and want to hire you,225000,F,R,2020-12-21,,O
2,2,Data Scientist,Hello! We are really good company and want to hire you,156400,F,R,2020-09-14,,O
4,2,Data Engineer,Hello! We are really good company and want to hire you,163800,F,P,2020-03-12,,O
9,2,Data Engineer,Hello! We are really good company and want to hire you,126000,F,P,2020-04-14,,O
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,163800,F,P,2020-07-30,,O
3,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,126000,F,P,2020-12-25,,O
10,2,ML Engineer,Hello! We are really good company and want to hire you,220000,F,P,2020-09-01,,O
10,2,ML Engineer,Hello! We are really good company and want to hire you,150000,F,P,2020-11-25,,O
6,2,Data Engineer,Hello! We are really good company and want to hire you,145000,F,P,2020-02-11,,O
6,2,Data Engineer,Hello! We are really good company and want to hire you,115000,F,P,2020-07-29,,O
3,2,Data Analytics Manager,Hello! We are really good company and want to hire you,204500,F,P,2020-07-03,,O
3,2,Data Analytics Manager,Hello! We are really good company and want to hire you,138900,F,P,2020-08-17,,O
4,2,Data Engineer,Hello! We are really good company and want to hire you,162500,F,P,2020-07-30,,O
2,2,Data Engineer,Hello! We are really good company and want to hire you,130000,F,P,2020-09-20,,O
2,2,Data Engineer,Hello! We are really good company and want to hire you,150000,F,R,2020-09-06,,O
10,2,Data Engineer,Hello! We are really good company and want to hire you,107000,F,R,2020-01-22,,O
6,2,Data Engineer,Hello! We are really good company and want to hire you,175000,F,P,2020-10-05,,O
3,2,Data Engineer,Hello! We are really good company and want to hire you,110000,F,P,2020-04-01,,O
2,2,Data Engineer,Hello! We are really good company and want to hire you,226700,F,P,2020-04-15,,O
3,2,Data Engineer,Hello! We are really good company and want to hire you,133300,F,P,2020-09-08,,O
5,2,Data Engineer,Hello! We are really good company and want to hire you,252000,F,P,2020-06-29,,O
10,2,Data Engineer,Hello! We are really good company and want to hire you,129000,F,P,2020-06-26,,O
10,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,150000,F,P,2020-05-12,,O
6,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,125000,F,P,2020-05-13,,O
2,2,Data Engineer,Hello! We are really good company and want to hire you,252000,F,P,2020-06-29,,O
3,2,Data Engineer,Hello! We are really good company and want to hire you,129000,F,P,2020-12-26,,O
5,2,Data Scientist,Hello! We are really good company and want to hire you,225000,F,P,2020-09-13,,O
5,2,Data Scientist,Hello! We are really good company and want to hire you,156400,F,P,2020-12-08,,O
208,21,Research Scientist,Hello! We are really good company and want to hire you,23000,F,R,2020-03-02,,O
35,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,110000,F,R,2020-05-19,,O
5,2,Data Engineer,Hello! We are really good company and want to hire you,265000,F,R,2020-11-17,,O
3,2,Data Engineer,Hello! We are really good company and want to hire you,182750,F,R,2020-06-02,,O
2,2,Data Analyst,Hello! We are really good company and want to hire you,130000,F,P,2020-12-09,,O
10,2,Data Analyst,Hello! We are really good company and want to hire you,100000,F,P,2020-02-17,,O
3,2,Data Analyst,Hello! We are really good company and want to hire you,153600,F,P,2020-02-25,,O
5,2,Data Analyst,Hello! We are really good company and want to hire you,106800,F,P,2020-07-19,,O
3,2,Data Engineer,Hello! We are really good company and want to hire you,137500,F,P,2020-01-30,,O
2,2,Data Engineer,Hello! We are really good company and want to hire you,81500,F,P,2020-09-02,,O
5,2,Head of Data Science,Hello! We are really good company and want to hire you,314100,F,P,2020-12-28,,O
6,2,Head of Data Science,Hello! We are really good company and want to hire you,195800,F,P,2020-05-05,,O
9,2,Applied Scientist,Hello! We are really good company and want to hire you,205000,F,P,2020-04-19,,O
5,2,Applied Scientist,Hello! We are really good company and want to hire you,180000,F,P,2020-12-07,,O
9,2,Data Scientist,Hello! We are really good company and want to hire you,165000,F,R,2020-11-10,,O
4,2,Data Scientist,Hello! We are really good company and want to hire you,144000,F,R,2020-12-16,,O
5,2,BI Developer,Hello! We are really good company and want to hire you,160000,F,P,2020-08-21,,O
5,2,BI Developer,Hello! We are really good company and want to hire you,100000,F,P,2020-12-26,,O
9,2,Data Engineer,Hello! We are really good company and want to hire you,200000,F,P,2020-06-07,,O
6,2,Data Engineer,Hello! We are really good company and want to hire you,145000,F,P,2020-01-29,,O
4,2,Data Analyst,Hello! We are really good company and want to hire you,150000,F,P,2020-11-02,,O
5,2,Data Analyst,Hello! We are really good company and want to hire you,100000,F,P,2020-01-26,,O
3,2,Data Manager,Hello! We are really good company and want to hire you,199000,F,P,2020-09-05,,O
2,2,Data Manager,Hello! We are really good company and want to hire you,112000,F,P,2020-06-29,,O
4,2,Data Scientist,Hello! We are really good company and want to hire you,105000,F,P,2020-11-18,,O
4,2,Data Scientist,Hello! We are really good company and want to hire you,70000,F,P,2020-09-10,,O
209,34,Big Data Engineer,Hello! We are really good company and want to hire you,130000,F,R,2020-04-10,,O
4,2,Data Analyst,Hello! We are really good company and want to hire you,180180,F,P,2020-05-11,,O
9,2,Data Analyst,Hello! We are really good company and want to hire you,106020,F,P,2020-12-17,,O
4,2,Data Engineer,Hello! We are really good company and want to hire you,160000,F,P,2020-07-21,,O
9,2,Data Engineer,Hello! We are really good company and want to hire you,135000,F,P,2020-02-27,,O
6,2,Data Scientist,Hello! We are really good company and want to hire you,183000,F,P,2020-07-10,,O
2,2,Data Scientist,Hello! We are really good company and want to hire you,134000,F,P,2020-12-31,,O
9,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,220000,F,P,2020-12-05,,O
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,150000,F,P,2020-01-18,,O
12,2,Applied Scientist,Hello! We are really good company and want to hire you,350000,F,P,2020-10-10,,O
34,2,Applied Scientist,Hello! We are really good company and want to hire you,262500,F,P,2020-10-14,,O
2,2,Data Analyst,Hello! We are really good company and want to hire you,122000,F,P,2020-03-19,,O
5,2,Data Analyst,Hello! We are really good company and want to hire you,94000,F,P,2020-05-08,,O
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,276000,F,P,2020-01-02,,O
10,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,184000,F,P,2020-11-03,,O
